gbifID	institutionCode	basisOfRecord	recordNumber	recordedBy	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	decimalLatitude	decimalLongitude	scientificName
1259175421	MO	PRESERVED_SPECIMEN	Nicholson-Crandall 73	Cathy M. Nicholson-Crandall	1989-06-29T00:00Z	1989	6	29	NA	NA	NA	US	Missouri	Warren	NA	NA	NA	NA	NA	NA	Achillea millefolium L.
1259942858	MO	PRESERVED_SPECIMEN	Hartman 9847	Ronald L. Hartman	1979-06-30T00:00Z	1979	6	30	NA	NA	NA	US	Wyoming	Sheridan	NA	"Wildlife Refuge, ca 3 air mi. W of Dayton. Limestone (Gypsum?) outcrop above Chugwater Formation Redbeds; ridge."	NA	NA	NA	NA	Achillea millefolium L.
1259943162	MO	PRESERVED_SPECIMEN	Rickett s.n.	Harold W. Rickett	NA	1926	6	NA	NA	NA	NA	US	Missouri	Boone	NA	NA	NA	NA	NA	NA	Achillea millefolium L.
1259948597	MO	PRESERVED_SPECIMEN	Daniels s.n.	Francis P. Daniels	NA	1905	6	NA	NA	NA	NA	US	Missouri	Boone	NA	"Roadside E, rare."	NA	NA	NA	NA	Achillea millefolium L.
1143569352	iNaturalist	HUMAN_OBSERVATION	NA	anaris328	2012-05-07T00:51Z	2012	5	7	"May 6, 2012 3:51:54 PM PDT"	NA	NA	US	NA	NA	NA	NA	Jasper Ridge Biological Preserve	NA	37.40524	-122.2421	Achillea millefolium L.
1065586828	iNaturalist	HUMAN_OBSERVATION	NA	Suzette Rogers	2014-01-25T00:00Z	2014	1	25	14-01-25	NA	NA	US	NA	NA	NA	NA	Elmer W. Oliver Nature Park	NA	32.58859	-97.1007	Achillea millefolium L.
1139282037	Naturalis	PRESERVED_SPECIMEN	NA	Windler  DR; Keenan  PH; Lombardo  SJ	1970-07-13T00:00Z	1970	7	13	70-07-13	NA	NA	US	NA	NA	NA	"Baltimore Co., Maryland. near intersection of Cromwell Bridge Road and Glen Arm Road-North of Towson."	NA	NA	NA	NA	Achillea millefolium L.
466307093	University of British Columbia	PRESERVED_SPECIMEN	NA	Satoru Kojima	1970-06-14T00:00Z	1970	6	14	NA	NA	NA	CA	British Columbia	NA	NA	South Kelowna	NA	NA	49.75	-119.5	Achillea millefolium L.
473304941	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	9013	"Rouleau, Ernest"	1963-08-13T00:00Z	1963	8	13	"Aug. 13, 1963"	"Shores, site of old indian campsite"	NA	CA	Labrador	NA	NA	"Kepimits lake, southwestern region of"	NA	NA	52.68333	-64.95	Achillea millefolium L.
473309342	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	TH 040712-9	"Hart, T.; Flynn, M.; Barney, B."	2004-07-12T00:00Z	2004	7	12	12/7/2004	"Undulating meadow surrounded by a forest, with granitic bedrock and very thin moist layer of organic soil over small stones, with 3cm root litter layer. Near beach. Slope: 10�. Aspect: SSE"	NA	CA	Labrador	NA	NA	"Labrador Straits, Wreck Cove, NE of Wreck Cove Brook, meadow facing cove, surrounded by mixed forest."	NA	50 ft	51.89056	-56.04583	Achillea millefolium L.
473321643	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	35	"Paquet, Louise"	1991-07-04T00:00Z	1991	7	4	04/07/91	"Pelouse abandonn̩e, sol pauvre."	NA	CA	Qu̩bec	Montr̩al (hors MRC)	NA	"Saint-L̩onard, 8670, Marjolaine"	NA	NA	NA	NA	Achillea millefolium L.
473325409	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	4	"Salois, Patrick"	1991-07-01T00:00Z	1991	7	1	01/07/91	"Champs sec, ensoleill̩ et sablonneux."	NA	CA	Qu̩bec	Pierre-De Saurel	NA	Sorel	NA	NA	NA	NA	Achillea millefolium L.
473327114	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	740953	"Laplante, H̩l̬ne"	1974-07-11T00:00Z	1974	7	11	11/07/74	champs	NA	CA	Qu̩bec	Le Haut-Richelieu	NA	"Rivi̬re Richelieu, rive ouest, lot 19"	NA	NA	NA	NA	Achillea millefolium L.
473451499	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	16-95	"Rouillard, Alexandra; Blackburn, Line"	2006-07-24T00:00Z	2006	7	24	24 juillet 2006	"Entre les arbres �� ̩gale distance et entre les rangs r̩guli̬rement hers̩s, terre argileuse, champ sur un plateau bien drain̩."	NA	CA	Qu̩bec	T̩miscamingue	NA	"Duhamel, route principale reliant Ville-Marie �� Lorrainville, dernier champ de la propri̩t̩ accessible par le chemin de terre sur une plantation exp̩rimentale de peuplier hybride."	NA	NA	NA	NA	Achillea millefolium L.
473489734	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	sn	"Patenaude, Yves"	1973-09-07T00:00Z	1973	9	7	07-09-1973	Champs	NA	CA	Qu̩bec	Montcalm	NA	Sainte-Julienne	NA	NA	NA	NA	Achillea millefolium L.
473489757	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	sn	"Beaulieu, Germaine"	1926-01-01T00:00Z	1926	1	1	1926	nil	NA	CA	Qu̩bec	Vaudreuil-Soulanges	NA	Rigaud	NA	NA	NA	NA	Achillea millefolium L.
473548583	Universit̩ de Montr̩al Biodiversity Centre	PRESERVED_SPECIMEN	31	"Mercier, Carole"	1978-07-12T00:00Z	1978	7	12	12 juil. 1978	champs	NA	CA	Qu̩bec	Matawinie	NA	"R̩serve de Joliette, Lac Sec"	NA	NA	NA	NA	Achillea millefolium L.
699270623	UConn	PRESERVED_SPECIMEN	NA	NA	2004-07-05T00:00Z	2004	7	5	05-Jul-04	NA	NA	US	Maine	Waldo County	Unity	Unity	Unity	NA	44.61111	-69.33444	Achillea millefolium L.
40018867	USA022	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	College	NA	NA	NA	NA	Achillea millefolium L.
415955598	UConn	PRESERVED_SPECIMEN	12	Jean Cassenti	1993-07-11T00:00Z	1993	7	11	11-Jul-93	NA	NA	US	Rhode Island	Washington County	NA	Misquamicut State Beach	Misquamicut State Beach near Ocean Blue parking lot on the north side of the lot.	NA	41.32361	-71.80277	Achillea millefolium L.
415967103	UConn	PRESERVED_SPECIMEN	4375	"Kessler, James"	1981-05-24T00:00Z	1981	5	24	24-May-81	"Roadside ditch, sandy soil."	NA	US	Arkansas	Saline County	NA	Saline County	"Saline County. Forest Road 121, 2.6 miles south of Forest Road 135."	NA	34.65	-92.68361	Achillea millefolium L.
668746642	Universit̩ Laval	PRESERVED_SPECIMEN	74-33	"Gervais, Camille"	1975-05-22T00:00Z	1975	5	22	22 mai 1975	"Cultiv̩ en serre �� partir d'une r̩colte faite �� Port Joli le 15 juillet 1974, press̩ le 22 mai 1975, plante �� fleurs ros̩es, grands p̩tales, pollen pr̩sent"	NA	CA	Qu̩bec	NA	NA	"Qu̩bec (Sainte-Foy), serres du Complexe Scientifique"	NA	NA	NA	NA	Achillea millefolium L.
668746655	Universit̩ Laval	PRESERVED_SPECIMEN	75-91	"Bernard, Jean-Paul"	1976-02-06T00:00Z	1976	2	6	06 f̩vrier 1976	"Cultiv̩ �� partir d'une r̩colte faite �� Qu̩bec (Sainte-Foy) sur le campus de l'Universit̩ Laval le 10 novembre 1975, press̩ le 6 f̩vrier 1976, fleurs roses, bract̩es avec ligne fonc̩e visible au microscope"	NA	CA	Qu̩bec	NA	NA	"Qu̩bec (Sainte-Foy), serres du Complexe Scientifique"	NA	NA	NA	NA	Achillea millefolium L.
668746685	Universit̩ Laval	PRESERVED_SPECIMEN	83-132	"Gervais, Camille"	1983-09-26T00:00Z	1983	9	26	26 septembre 1983	Plante �� fleurs pourpres	NA	CA	Qu̩bec	NA	NA	Pr̬s de Saint-Augustin	NA	NA	46.75	-71.46667	Achillea millefolium L.
668746686	Universit̩ Laval	PRESERVED_SPECIMEN	83-136	"Gervais, Camille"	1983-10-21T00:00Z	1983	10	21	21 octobre 1983	Bord d'un p̢turage	NA	CA	Qu̩bec	NA	NA	"Saint-Augustin,  troisi̬me rang ouest"	NA	NA	46.75	-71.46667	Achillea millefolium L.
668746690	Universit̩ Laval	PRESERVED_SPECIMEN	84-23	"Grandtner, Miroslav M."	1984-09-12T00:00Z	1984	9	12	12 septembre 1984	Grande plante	NA	CA	Qu̩bec	NA	NA	Mont Gosford	NA	NA	45.3	-70.86667	Achillea millefolium L.
668746728	Universit̩ Laval	PRESERVED_SPECIMEN	83-138	"Denis, Jean-Guy; Guay, Louise"	1988-10-20T00:00Z	1988	10	20	20 octobre 1988	"Cultiv̩ �� partir d'une r̩colte faite �� Saint-Augustin,  430, troisi̬me Rang Ouest, chez Luc Cantin, bord d'un p̢turage le 21 octobre 1983, press̩ le 20 octobre 1988, plante �� fleurs pourpres"	NA	CA	Qu̩bec	NA	NA	"Qu̩bec (Sainte-Foy), jardin du Complexe Scientifique"	NA	NA	46.75	-71.46667	Achillea millefolium L.
668746743	Universit̩ Laval	PRESERVED_SPECIMEN	75-91	"Gingras, Lucie"	1975-10-17T00:00Z	1975	10	17	17 octobre 1975	"Quelques individus sur un cailloutis nu, au pied de quelques ch̻nes rouges."	NA	CA	Qu̩bec	NA	NA	"Qu̩bec, Ste-Foy, Cit̩ universitaire, au bord du bois au nord-est de la rue de la M̩decine."	NA	NA	46.77861	-71.275	Achillea millefolium L.
668746744	Universit̩ Laval	PRESERVED_SPECIMEN	74-17	"Gervais, Camille"	1974-07-11T00:00Z	1974	7	11	11 juillet 1974	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ de Qu̩bec, Ste-Foy, terrain vacant, pr̬s de l'̩glise St-Jean-Baptiste-de-la-Salle; N.de la rue Ch̬vremont."	NA	NA	NA	NA	Achillea millefolium L.
668746778	Universit̩ Laval	PRESERVED_SPECIMEN	591	"Cinq-Mars, Lionel"	1941-09-15T00:00Z	1941	9	15	15 septembre 1941	"Champs, lieux humides."	NA	CA	Qu̩bec	NA	NA	"St-Fid̻le, Limoilou."	NA	NA	NA	NA	Achillea millefolium L.
45539864	"California State University, Chico"	UNKNOWN	NA	M. Anthony	1954-05-30T00:00Z	1954	5	30	NA	NA	NA	US	California	Butte	NA	Rag Dump 5.	NA	NA	NA	NA	Achillea millefolium L.
45539964	"California State University, Chico"	UNKNOWN	NA	R. Clicquennoi	1967-07-01T00:00Z	1967	7	1	NA	NA	NA	US	California	Lassen	NA	"16 mi n of Susanville, Calif.  Highway 139. Flowers white interminal corynulis.  Sandy volcanic soil, sagebrush."	NA	NA	NA	NA	Achillea millefolium L.
45540381	"California State University, Chico"	UNKNOWN	NA	S. Villard	1974-04-28T00:00Z	1974	4	28	NA	NA	NA	US	California	San Mateo	NA	Found on King's Mt. Rd. at intersection with Jocellyn Lane in Woodside.	NA	NA	NA	NA	Achillea millefolium L.
45540993	"California State University, Chico"	UNKNOWN	NA	Lowell Ahart	1987-06-09T00:00Z	1987	6	9	NA	NA	NA	US	California	Butte	NA	"On a sand bar on the west side of the North Fork of the Feather River, near the Poe Power House, about 2 miles south-east of Jarbo Gap. On dry sand, on a sand bar.  Uncommon.  Ray flowers white.  Riparian Woodland."	NA	NA	NA	NA	Achillea millefolium L.
45541173	"California State University, Chico"	UNKNOWN	NA	Vernon Oswald	1985-07-08T00:00Z	1985	7	8	NA	NA	NA	US	California	Tehama	NA	Hwy 32 1.8 mi sw of Hwy 36. From a small group of pink flowered plants on the edge of a hillside seep in open forest.  White-flowered plants are in the area.  Yellow Pine Forest.	NA	NA	NA	NA	Achillea millefolium L.
45541651	"California State University, Chico"	UNKNOWN	NA	P.V. Caldwell	1972-06-23T00:00Z	1972	6	23	NA	NA	NA	US	California	Lassen	NA	"Headwaters of Willow Creek, Upper Murer's Meadow. Along creek bank."	NA	NA	NA	NA	Achillea millefolium L.
45542251	"California State University, Chico"	UNKNOWN	NA	Lowell Ahart	2005-09-19T00:00Z	2005	9	19	NA	NA	NA	US	California	Plumas	NA	"Along the sides of a good dirt road, about 1 1/4 miles east of Kettle Rock, about 1 1/4 miles southeast of Taylor Lake. Red Fir Forest.  Small size plant, on damp bare disturbed soil, along the sides of a good dirt road.  Common, scattered.  Flowers whitet"	NA	NA	NA	NA	Achillea millefolium L.
466020038	University of British Columbia	PRESERVED_SPECIMEN	NA	C.A. Hoffman	1962-04-24T00:00Z	1962	4	24	NA	NA	NA	US	Virginia	NA	NA	"buggs Island bridge on highway US 15, one mile north of the virginia state line"	NA	NA	NA	NA	Achillea millefolium L.
466074605	University of British Columbia	PRESERVED_SPECIMEN	NA	"Askell L̦ve, Doris L̦ve"	1953-07-23T00:00Z	1953	7	23	NA	NA	NA	CA	Manitoba	NA	NA	"Highway 12, 18 miles southeast of steinbach, s15-t4-r7e"	NA	NA	NA	NA	Achillea millefolium L.
466074608	University of British Columbia	PRESERVED_SPECIMEN	NA	B. Fraser	1965-07-03T00:00Z	1965	7	3	NA	NA	NA	CA	British Columbia	NA	NA	"Warren glacier foreland, Garibaldi Park"	NA	NA	49.86667	-123	Achillea millefolium L.
466074644	University of British Columbia	PRESERVED_SPECIMEN	NA	D.E. Elvidge	1950-09-04T00:00Z	1950	9	4	NA	NA	NA	CA	British Columbia	NA	NA	"Lihumistan Mountain, Chilliwack, Lower Fraser Valley"	NA	NA	49	-121	Achillea millefolium L.
466074728	University of British Columbia	PRESERVED_SPECIMEN	NA	"Hugh M. Raup, J.H. Soper"	1939-08-19T00:00Z	1939	8	19	NA	NA	NA	CA	Northwest Territories	NA	NA	"vicinity of Fort Simpson, Mackenzie District"	NA	NA	62.85	-121.46667	Achillea millefolium L.
466074845	University of British Columbia	PRESERVED_SPECIMEN	NA	"Katherine I. Beamish, Freek Vrugtman"	1960-07-11T00:00Z	1960	7	11	NA	NA	NA	CA	British Columbia	NA	NA	"boy's town, Hope-Princeton valley"	NA	NA	NA	NA	Achillea millefolium L.
466074850	University of British Columbia	PRESERVED_SPECIMEN	NA	"Katherine I. Beamish, Freek Vrugtman"	1961-07-26T00:00Z	1961	7	26	NA	NA	NA	CA	British Columbia	NA	NA	"Elisabeth Mine, up Blue Creek, Lillooet area"	NA	NA	NA	NA	Achillea millefolium L.
466074872	University of British Columbia	PRESERVED_SPECIMEN	NA	"Katherine I. Beamish, Freek Vrugtman"	1960-05-27T00:00Z	1960	5	27	NA	NA	NA	CA	British Columbia	NA	NA	"above whytecliff, entrance to howe sound"	NA	NA	NA	NA	Achillea millefolium L.
466074953	University of British Columbia	PRESERVED_SPECIMEN	NA	Paul Jones	1971-08-22T00:00Z	1971	8	22	NA	NA	NA	CA	British Columbia	NA	NA	"the dome, Chilcotin plateau"	NA	NA	52.1	-122.61667	Achillea millefolium L.
466074957	University of British Columbia	PRESERVED_SPECIMEN	NA	R. Graham	1930-07-14T00:00Z	1930	7	14	NA	NA	NA	CA	British Columbia	NA	NA	moberly	NA	NA	NA	NA	Achillea millefolium L.
466075082	University of British Columbia	PRESERVED_SPECIMEN	NA	"Vladimir J. Krajina, R.H. Spilsbury, Adam F. Szczawinski"	1956-07-01T00:00Z	1956	7	1	NA	NA	NA	CA	British Columbia	NA	NA	"above neil bay, Victoria, Vancouver Island"	NA	NA	NA	NA	Achillea millefolium L.
466075097	University of British Columbia	PRESERVED_SPECIMEN	NA	"Vladimir J. Krajina, R.H. Spilsbury, Adam F. Szczawinski"	1950-06-30T00:00Z	1950	6	30	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver Island, Nanaimo River Valley, 1st Nanaimo Lake station"	NA	NA	49.1	-124.11667	Achillea millefolium L.
466075101	University of British Columbia	PRESERVED_SPECIMEN	NA	W.C. McCalla	NA	1945	NA	NA	NA	NA	NA	CA	Alberta	NA	NA	"N of mixing ground, on Banff highway about 8 miles from Calgary"	NA	NA	NA	NA	Achillea millefolium L.
466077582	University of British Columbia	PRESERVED_SPECIMEN	NA	Vladimir J. Krajina	1949-08-19T00:00Z	1949	8	19	NA	NA	NA	CA	British Columbia	NA	NA	"Lytton, Stein River Valley"	NA	NA	50.28333	-121.75	Achillea millefolium L.
51739817	OSC	PRESERVED_SPECIMEN	NA	Georgia Mason	1962-08-17T00:00Z	1962	8	17	NA	NA	NA	US	Oregon	Wallowa	NA	"Hurricane Trail, 3 1/2 miles north of Mirror Lake, near Matterhorn."	NA	NA	45.2167	-117.2991	Achillea millefolium L.
51739943	OSC	PRESERVED_SPECIMEN	NA	P.H. Spillman	1904-05-10T00:00Z	1904	5	10	NA	NA	NA	US	Oregon	Benton	NA	none.	NA	NA	44.4997	-123.4167	Achillea millefolium L.
51739990	OSC	PRESERVED_SPECIMEN	NA	K.C. Swedburg	1958-07-06T00:00Z	1958	7	6	NA	NA	NA	US	Oregon	Lincoln	NA	Just north of Waldport.	NA	NA	44.4708	-124.0663	Achillea millefolium L.
51740493	OSC	PRESERVED_SPECIMEN	NA	D.L. Priebe	1937-07-01T00:00Z	1937	7	1	NA	NA	NA	US	Oregon	Josephine	NA	Near Ferren Guard Station.	NA	NA	42.454	-123.69	Achillea millefolium L.
543200489	CAS	PRESERVED_SPECIMEN	s.n.	"Cantelow, Mrs. H. C."	1938-07-02T00:00Z	1938	7	2	02-Jul-38	NA	NA	US	California	Sierra County	NA	4.5 miles NW of Calpine	NA	NA	NA	NA	Achillea millefolium L.
543201548	CAS	PRESERVED_SPECIMEN	8942	"Raven, Peter H."	1956-03-30T00:00Z	1956	3	30	30-Mar-56	Grassy hill	NA	US	California	San Francisco County	NA	"Near Geneva Avenue opposite the Cow Palace, just inside the county line"	NA	NA	NA	NA	Achillea millefolium L.
543205412	CAS	PRESERVED_SPECIMEN	149	"Duncan, W. B."	1923-05-01T00:00Z	1923	5	1	May-23	NA	NA	US	California	Fresno County	NA	Junction of north and south forks of Kings River	NA	NA	NA	NA	Achillea millefolium L.
543205656	CAS	PRESERVED_SPECIMEN	5281	"Abrams, L. R."	1915-06-23T00:00Z	1915	6	23	23-Jun-15	NA	NA	US	California	Santa Clara County	NA	Saratoga Big Basin Rd.	NA	NA	NA	NA	Achillea millefolium L.
543220194	CAS	PRESERVED_SPECIMEN	357	"Wheeler, Clare R."	1978-06-13T00:00Z	1978	6	13	13-Jun-78	On roadside bank	NA	US	California	Mendocino County	NA	Fish Rock Road. 2.5 mi. S. of Hwy. 128 near Ornbaun meadow.	NA	1000 ft	NA	NA	Achillea millefolium L.
543229357	CAS	PRESERVED_SPECIMEN	4667	"Keck, David D."	1937-08-30T00:00Z	1937	8	30	30-Aug-37	Arctic-Alpine Life Zone. Talus slope.	NA	US	California	Mono County	NA	"(below) Harvey Monroe Hall Natural Area, Slate Creek Basin, east of Mount Conness, on southeast flank of Mt. Conness above Hanging Valley in cirque between Conness and White Mt."	NA	NA	NA	NA	Achillea millefolium L.
543229948	CAS	PRESERVED_SPECIMEN	567	"McMurphy, James"	1909-07-24T00:00Z	1909	7	24	24-Jul-09	Open ground above spring	NA	US	California	Mendocino County	NA	Red Mt. near Ukiah	NA	NA	NA	NA	Achillea millefolium L.
543230499	CAS	PRESERVED_SPECIMEN	1724	"Clausen, J."	1939-06-21T00:00Z	1939	6	21	21-Jun-39	On bluffs overlooking Ocean	NA	US	California	Mendocino County	NA	10 miles N. of Ft. Bragg	NA	NA	NA	NA	Achillea millefolium L.
543262704	CAS	PRESERVED_SPECIMEN	15999	"Howell, John Thomas"	1940-08-05T00:00Z	1940	8	5	"Aug. 5, 1940"	NA	NA	US	California	Tulare County	NA	Between East Lake and Reflection Lake	NA	NA	36.7151	-118.4409	Achillea millefolium L.
543270355	CAS	PRESERVED_SPECIMEN	23750	"Howell, John Thomas"	1947-08-05T00:00Z	1947	8	5	05-Aug-47	NA	NA	US	California	Inyo County	NA	"Big Pine Lakes, Fifith Lake"	NA	11000 ft	37.13073	-118.50939	Achillea millefolium L.
543275942	CAS	PRESERVED_SPECIMEN	1074	"Knight, Walter; Knight, Irja"	1965-04-25T00:00Z	1965	4	25	4/25/65	NA	NA	US	California	San Mateo County	NA	San Bruno Mountain. Owl's Canyon.	NA	NA	NA	NA	Achillea millefolium L.
543284207	CAS	PRESERVED_SPECIMEN	9637	"Twisselmann, Ernest C."	1964-06-21T00:00Z	1964	6	21	21-Jun-64	In loam under Jeffrey pines. Jeffrey Pine Association.	NA	US	California	Kern County	NA	Tehachapi Mountains. Summit of the east flank of Bear Mountain	NA	6400 ft	NA	NA	Achillea millefolium L.
543297434	CAS	PRESERVED_SPECIMEN	1773	"Quick, Clarence Roy"	1936-09-20T00:00Z	1936	9	20	20-Sep-36	NA	NA	US	California	Mono County	NA	"Mount Leavitt, south of Sonora Pass"	NA	9800-11000 ft	38.2861	-119.6505	Achillea millefolium L.
543306737	CAS	PRESERVED_SPECIMEN	13873	"Cooke, William Bridge"	1939-08-10T00:00Z	1939	8	10	8-10-39	Scattered. Hudsonian Zone.	NA	US	California	Siskiyou County	NA	In one small area on the west bank of Mud Creek Canyon	NA	9500 ft	NA	NA	Achillea millefolium L.
543310823	CAS	PRESERVED_SPECIMEN	48439	"Howell, John Thomas; True, Gordon H."	1971-07-14T00:00Z	1971	7	14	14-Jul-71	NA	NA	US	California	Tulare County	NA	"Manter Meadow, Kern Plateau"	NA	7100 ft	NA	NA	Achillea millefolium L.
543330544	CAS	PRESERVED_SPECIMEN	7135	"Shevock, James R."	1980-05-10T00:00Z	1980	5	10	10-May-80	Foothill woodland	NA	US	California	Kern County	NA	"Along Bodfish-Caliente Road in Oiler Canyon, 1.6 miles N of Caliente Creek Road, southern Piute Mountains"	NA	2000 ft	NA	NA	Achillea millefolium L.
543330821	CAS	PRESERVED_SPECIMEN	s.n.	"Snodgrass, R. E."	NA	1901	8	NA	Aug. 1901	NA	NA	US	California	Los Angeles County	NA	Santa Barbara Island	NA	NA	NA	NA	Achillea millefolium L.
543336242	CAS	PRESERVED_SPECIMEN	9064	"Twisselmann, Ernest C."	1963-10-03T00:00Z	1963	10	3	03-Oct-63	Common in a small meadow in moist soil.	NA	US	California	Tulare County	NA	The Needles Spring	NA	7800 ft	NA	NA	Achillea millefolium L.
543347664	CAS	PRESERVED_SPECIMEN	s.n.	"Newell, Gwendolan"	NA	1913	8	NA	Aug-13	NA	NA	US	California	Santa Barbara County	NA	San Ysidro Ranch	NA	NA	NA	NA	Achillea millefolium L.
543353127	CAS	PRESERVED_SPECIMEN	14012	"Eastwood, Alice"	1926-09-06T00:00Z	1926	9	6	06-Sep-26	NA	NA	US	California	Monterey County	NA	Big Sur	NA	NA	NA	NA	Achillea millefolium L.
543355273	CAS	PRESERVED_SPECIMEN	s.n.	"Howell, John Thomas"	1945-07-08T00:00Z	1945	7	8	08-Jul-45	NA	NA	US	California	Marin County	NA	Bundell Salt Marshes	NA	NA	NA	NA	Achillea millefolium L.
543365818	CAS	PRESERVED_SPECIMEN	s.n.	"Klyver, Fred D."	1926-08-01T00:00Z	1926	8	1	01-Aug-26	NA	NA	US	California	Inyo County	NA	Mono Pass	NA	11420 ft	NA	NA	Achillea millefolium L.
543367699	CAS	PRESERVED_SPECIMEN	3023	"Dudley, W. R."	1900-08-03T00:00Z	1900	8	3	"August 3, 1900"	Dry places	NA	US	California	Tulare County	NA	Thorp's Meadow	NA	NA	NA	NA	Achillea millefolium L.
543368276	CAS	PRESERVED_SPECIMEN	5526	"Howell, John Thomas"	1930-10-05T00:00Z	1930	10	5	05-Oct-30	salt marsh	NA	US	California	Marin County	NA	2 miles west of Marin-Sonoma Co. line	NA	NA	NA	NA	Achillea millefolium L.
543377860	CAS	PRESERVED_SPECIMEN	6909	"Eastwood, Alice"	1918-05-14T00:00Z	1918	5	14	14-May-18	NA	NA	US	California	San Benito County	NA	Tres Pinos	NA	NA	NA	NA	Achillea millefolium L.
56506123	UA	PRESERVED_SPECIMEN	NA	Alvin R. Diamond	2002-06-02T00:00Z	2002	6	2	NA	NA	NA	US	Alabama	Bullock	NA	Bullock County Hwy. 14 at beaver pond .1 mile south of the Conecuh River T12N R23E S21	NA	NA	32.55833	-85.73695	Achillea millefolium L.
56506279	UA	PRESERVED_SPECIMEN	NA	Sandra Howell	1991-06-08T00:00Z	1991	6	8	NA	NA	NA	US	Tennessee	Lewis	NA	0 mi  of Napier. Napier Cemetary	NA	NA	35.43333	-87.46667	Achillea millefolium L.
175893072	Herbarium	PRESERVED_SPECIMEN	NA	G.L. Bradley	NA	1980	9	NA	NA	NA	NA	US	Arizona	Yavapai County	NA	"Prescott, corner of Hasley and White Spar Rds. common in open areas of ponderosa pine forest."	NA	NA	34.61	-112.3157	Achillea millefolium L.
175893096	Herbarium	PRESERVED_SPECIMEN	NA	R. Strandberg	NA	1965	7	NA	NA	NA	NA	US	Arizona	Cochise County	NA	"Rustler Park, Chiricahua Mountains. open area N of campground, E slope."	NA	NA	31.9	-109.28333	Achillea millefolium L.
175893113	Herbarium	PRESERVED_SPECIMEN	NA	C.S. Leader	NA	1949	10	NA	NA	NA	NA	US	Arizona	Pima County	NA	"Butterfly Pk Trail, 2 mi north of Bigelow fire tower, Santa Catalina Mountains. ."	NA	NA	32.4222	-110.7134	Achillea millefolium L.
175894403	Herbarium	PRESERVED_SPECIMEN	NA	Peter Warren	NA	1985	7	NA	NA	NA	NA	US	Arizona	Graham County	NA	"Mount Graham, High peak, near summit. Forests surrounding. With: Abies lasiocarpa, Picea engelmannii"	NA	NA	32.694	-109.8598	Achillea millefolium L.
172323924	MISS	UNKNOWN	NA	H. E. Ahles	NA	NA	NA	NA	NA	NA	NA	US	NA	Hampshire	NA	NA	NA	NA	NA	NA	Achillea millefolium L.
172323932	MISS	UNKNOWN	NA	L. C. Temple	NA	NA	NA	NA	NA	NA	NA	US	NA	Leflore	NA	NA	NA	NA	NA	NA	Achillea millefolium L.
174459192	NMC	PRESERVED_SPECIMEN	NA	"Dick-Peddie, Dr., Shiffler, Goldstein, Burk, Gaby"	1967-10-07T00:00Z	1967	10	7	NA	NA	NA	US	New Mexico	Santa Fe	NA	In Santa Fe Ski Basin	NA	NA	NA	NA	Achillea millefolium L.
174459206	NMC	PRESERVED_SPECIMEN	NA	C.E. Hulbert	1920-08-14T00:00Z	1920	8	14	NA	NA	NA	US	New Mexico	Grant	NA	"GOS pasture, Cherry Creek; [Cherry Creek is along the entrance to the Gila NF and the rd. to the Cliff Dwellings ca. 4-6 mi N of Pinos Altos, ca. 10-12  mi. N of Silver City]"	NA	NA	NA	NA	Achillea millefolium L.
174459254	NMC	PRESERVED_SPECIMEN	NA	R. Painter	1920-09-14T00:00Z	1920	9	14	NA	NA	NA	US	New Mexico	Grant/Sierra	NA	"Gila Forest, Hillsboro Peak; [Hillsboro Peak is on the Grant/ Sierra Co. line 5 mi NW of Kingston, in the Mimbres Mts.]"	NA	NA	32.95	-107.78	Achillea millefolium L.
1248695746	Universit̩ Laval	PRESERVED_SPECIMEN	sn	"Melan̤on, Andr̩"	1960-06-09T00:00Z	1960	6	9	09 juin 1960	NA	NA	CA	Qu̩bec	NA	NA	"Abitibi-Est, Barraute."	NA	NA	48.43972	-77.63139	Achillea millefolium L.
1248695799	Universit̩ Laval	PRESERVED_SPECIMEN	00-23	"Cormier, Janick"	2000-06-27T00:00Z	2000	6	27	27 juin 2000	"Pousse dans le Gravier. Pr̩sence de boutons d'or, lotiers et de marguerites. Plein soleil."	NA	CA	Qu̩bec	NA	NA	"R̩gion de T̩miscamingue, N̩d̩lec, en bordure du Rang 8, bord de la route"	NA	NA	47.68694	-79.43528	Achillea millefolium L.
